site_id,activity_name,mining_processing_type,archetypes,compartment_name,substance_name,flow_direction,release_pathway,unit,value,data_source,concentrate,mass_conc,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key,reference_mass_unit
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,CO2,Emission,Stationary Fuel Combustion,tonnes,16582.3091,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,4.753944357237826e-05,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,CO2,Emission,Stationary Fuel Combustion,tonnes,16582.3091,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,0.0002014570043559913,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,CO2,Emission,On-site Transportation,tonnes,160943.741,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,0.00046140593854911084,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,CO2,Emission,On-site Transportation,tonnes,160943.741,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,0.0019552912526342027,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,SO2,Emission,,t,1.701,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,4.87655808542463e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,SO2,Emission,,t,1.701,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,2.0665298321422635e-08,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,10.031,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,2.8757645005816854e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,10.031,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.2186573043044704e-07,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,697.767,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,2.0004122901778293e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,697.767,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,8.477109473159379e-06,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,CH4,Emission,Stationary Fuel Combustion,tonnes,0.2503,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,7.175793584842945e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,CH4,Emission,Stationary Fuel Combustion,tonnes,0.2503,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,3.0408725278377924e-09,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,CH4,Emission,On-site Transportation,tonnes,8.0724,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,2.3142579358484294e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,CH4,Emission,On-site Transportation,tonnes,8.0724,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,9.807087252783777e-08,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Water,Consumption,,m3,23241256.0,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,0.06662982649160712,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Water,Consumption,,m3,23241256.0,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,0.2823559603789263,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,2e-06,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,5.733754362639188e-15,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,2e-06,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,2.429782283529998e-14,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Direct Discharge,kg,2.661,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,7.62876017949144e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Direct Discharge,kg,2.661,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,3.2328253282366627e-08,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Arsenic (and its compounds),Emission,Spills,kg,0.352,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,1.0091407678244972e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Arsenic (and its compounds),Emission,Spills,kg,0.352,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,4.276416819012795e-09,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,1e-06,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,2.866877181319594e-15,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,1e-06,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.214891141764999e-14,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Direct Discharge,kg,0.14,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,4.013628053847433e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Direct Discharge,kg,0.14,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.7008475984709989e-09,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Cadmium (and its compounds),Emission,Spills,kg,0.014,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,4.013628053847432e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Cadmium (and its compounds),Emission,Spills,kg,0.014,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.7008475984709983e-10,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,1.021,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,2.9270816021273053e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,1.021,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.2404038557420639e-08,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cobalt (and its compounds),Emission,Direct Discharge,kg,0.129,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,3.6982715639022767e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cobalt (and its compounds),Emission,Direct Discharge,kg,0.129,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.5672095728768487e-09,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cobalt (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cobalt (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cobalt (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Cobalt (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Cobalt (and its compounds),Emission,Spills,kg,0.377,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,1.080812697357487e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Cobalt (and its compounds),Emission,Spills,kg,0.377,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,4.580139604454047e-09,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Lead (and its compounds),Emission,Stack Emissions,kg,1.021,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,2.9270816021273053e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Lead (and its compounds),Emission,Stack Emissions,kg,1.021,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.2404038557420639e-08,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Lead (and its compounds),Emission,Direct Discharge,kg,0.048,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,1.3761010470334052e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Lead (and its compounds),Emission,Direct Discharge,kg,0.048,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,5.831477480471995e-10,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Lead (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Lead (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Lead (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Lead (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Lead (and its compounds),Emission,Spills,kg,0.929,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,2.6633289014459032e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Lead (and its compounds),Emission,Spills,kg,0.929,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.1286338706996841e-08,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Mercury (and its compounds),Emission,Spills,tonnes,9.000000000000001e-08,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,2.5801894631876347e-16,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Mercury (and its compounds),Emission,Spills,tonnes,9.000000000000001e-08,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.0934020275884992e-15,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Selenium (and its compounds),Emission,Direct Discharge,kg,0.264,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,7.568555758683729e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Selenium (and its compounds),Emission,Direct Discharge,kg,0.264,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,3.2073126142595976e-09,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Selenium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Selenium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Selenium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Water,Selenium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Selenium (and its compounds),Emission,Spills,kg,0.062,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,1.7774638524181483e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Land,Selenium (and its compounds),Emission,Spills,kg,0.062,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,7.532325078942993e-10,Mo concentrate,concentrate_economic,kg
