env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,substance_name,site_id,activity_name,mining_processing_type,archetypes,ore_processed_t,value_normalized,functional_unit,allocation_factor,normalization_key
npri-2740-2023-31,2023,Air,NA - 19,Emission,Storage / Handling,kg,0.0015,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Hexavalent chromium (and its compounds),SK-MAIN-26b9aaf3,,,,,,Ore processed,1,ore
npri-2740-2023-32,2023,Air,NA - 08,Emission,Storage / Handling,kg,0.0881,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),SK-MAIN-26b9aaf3,,,,,,Ore processed,1,ore
npri-2740-2023-33,2023,Air,NA - M09,Emission,Storage / Handling,tonnes,3.4022,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM10 - Particulate Matter <= 10 Micrometers,SK-MAIN-26b9aaf3,,,,,,Ore processed,1,ore
npri-2740-2023-34,2023,Air,NA - M10,Emission,Storage / Handling,tonnes,0.5086,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM2.5 - Particulate Matter <= 2.5 Micrometers,SK-MAIN-26b9aaf3,,,,,,Ore processed,1,ore
npri-2740-2023-35,2023,Air,NA - 12,Emission,Storage / Handling,kg,0.0026,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Selenium (and its compounds),SK-MAIN-26b9aaf3,,,,,,Ore processed,1,ore
npri-2740-2023-36,2023,Air,NA - M08,Emission,Storage / Handling,tonnes,7.1258,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total particulate matter,SK-MAIN-26b9aaf3,,,,,,Ore processed,1,ore
npri-2740-2023-37,2023,Air,NA - M16,Emission,Storage / Handling,tonnes,0.2323,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Volatile Organic Compounds (Total),SK-MAIN-26b9aaf3,,,,,,Ore processed,1,ore
npri-2740-2023-38,2023,Air,NA - 14,Emission,Storage / Handling,tonnes,0.0013,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),SK-MAIN-26b9aaf3,,,,,,Ore processed,1,ore
npri-3824-2023-15,2023,Air,NA - 02,Emission,Storage / Handling,kg,0.005,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),ON-MAIN-21b6ab35,,,,,,Ore processed,1,ore
npri-3824-2023-16,2023,Air,NA - 03,Emission,Storage / Handling,kg,0.0208,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),ON-MAIN-21b6ab35,,,,,,Ore processed,1,ore
npri-1651-2023-15,2023,Air,NA - 08,Emission,Storage / Handling,kg,0.03254,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),MB-MAIN-b4ca1426,,,,,,Ore processed,1,ore
npri-3824-2023-17,2023,Air,NA - 08,Emission,Storage / Handling,kg,0.6576,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),ON-MAIN-21b6ab35,,,,,,Ore processed,1,ore
npri-1651-2023-16,2023,Air,NA - 09,Emission,Storage / Handling,tonnes,0.0004,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),MB-MAIN-b4ca1426,,,,,,Ore processed,1,ore
npri-3824-2023-18,2023,Air,NA - 09,Emission,Storage / Handling,tonnes,0.0098,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),ON-MAIN-21b6ab35,,,,,,Ore processed,1,ore
npri-1651-2023-17,2023,Air,NA - 10,Emission,Storage / Handling,tonnes,7.1e-08,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Mercury (and its compounds),MB-MAIN-b4ca1426,,,,,,Ore processed,1,ore
npri-1651-2023-18,2023,Air,NA - M09,Emission,Storage / Handling,tonnes,1.6092,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM10 - Particulate Matter <= 10 Micrometers,MB-MAIN-b4ca1426,,,,,,Ore processed,1,ore
npri-3824-2023-19,2023,Air,NA - M09,Emission,Storage / Handling,tonnes,0.4479,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM10 - Particulate Matter <= 10 Micrometers,ON-MAIN-21b6ab35,,,,,,Ore processed,1,ore
npri-1651-2023-19,2023,Air,NA - M10,Emission,Storage / Handling,tonnes,0.57613,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM2.5 - Particulate Matter <= 2.5 Micrometers,MB-MAIN-b4ca1426,,,,,,Ore processed,1,ore
npri-3824-2023-20,2023,Air,NA - M10,Emission,Storage / Handling,tonnes,0.0489,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM2.5 - Particulate Matter <= 2.5 Micrometers,ON-MAIN-21b6ab35,,,,,,Ore processed,1,ore
npri-1651-2023-20,2023,Air,NA - M08,Emission,Storage / Handling,tonnes,3.23819,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total particulate matter,MB-MAIN-b4ca1426,,,,,,Ore processed,1,ore
npri-3824-2023-21,2023,Air,NA - M08,Emission,Storage / Handling,tonnes,0.862,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total particulate matter,ON-MAIN-21b6ab35,,,,,,Ore processed,1,ore
npri-1651-2023-21,2023,Air,NA - 14,Emission,Storage / Handling,tonnes,0.00082,,MB-MAIN-b4ca1426,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),MB-MAIN-b4ca1426,,,,,,Ore processed,1,ore
npri-3824-2023-22,2023,Air,NA - 14,Emission,Storage / Handling,tonnes,0.0002,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),ON-MAIN-21b6ab35,,,,,,Ore processed,1,ore
npri-3158-2023-14,2023,Air,630-08-0,Emission,Storage / Handling,tonnes,68.0,,ON-MAIN-387b06fe,,CMP-a72e0313,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Carbon monoxide,ON-MAIN-387b06fe,,,,,,Ore processed,1,ore
npri-28761-2023-16,2023,Air,7647-01-0,Emission,Storage / Handling,tonnes,0.0584,,NL-MAIN-d9036091,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Hydrochloric acid,NL-MAIN-d9036091,Refining at Long Harbour,Refinery,Ni hydrometallurgical refinery,0.0,inf,Ore processed,1,ore
npri-1070-2023-22,2023,Air,83-32-9,Emission,Fugitive Emissions,kg,108.045,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Acenaphthene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-23,2023,Air,NA - 16,Emission,Fugitive Emissions,tonnes,1.15419,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Ammonia (total),ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-24,2023,Air,120-12-7,Emission,Fugitive Emissions,kg,0.03339,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Anthracene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-25,2023,Air,56-55-3,Emission,Fugitive Emissions,kg,30.488,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Benz[a]anthracene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-26,2023,Air,71-43-2,Emission,Fugitive Emissions,tonnes,11.2724,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Benzene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-27,2023,Air,50-32-8,Emission,Fugitive Emissions,kg,28.227,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Benzo[a]pyrene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-28,2023,Air,192-97-2,Emission,Fugitive Emissions,kg,28.227,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Benzo[e]pyrene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-29,2023,Air,191-24-2,Emission,Fugitive Emissions,kg,16.88,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Benzo[ghi]perylene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-30,2023,Air,207-08-9,Emission,Fugitive Emissions,kg,19.786,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Benzo[k]fluoranthene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-31,2023,Air,NA - 03,Emission,Fugitive Emissions,kg,0.03468,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-32,2023,Air,7789-75-5,Emission,Fugitive Emissions,tonnes,132.834,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Calcium fluoride,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-33,2023,Air,NA - 05,Emission,Fugitive Emissions,kg,0.786,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-34,2023,Air,226-36-8,Emission,Fugitive Emissions,kg,0.59244,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,"Dibenz[a,h]acridine",ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-35,2023,Air,53-70-3,Emission,Fugitive Emissions,kg,0.174,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,"Dibenz[a,h]anthracene",ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-36,2023,Air,224-42-0,Emission,Fugitive Emissions,kg,1.319,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,"Dibenz[a,j]acridine",ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-37,2023,Air,100-41-4,Emission,Fugitive Emissions,tonnes,0.01148,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Ethylbenzene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-38,2023,Air,74-85-1,Emission,Fugitive Emissions,tonnes,5.3749,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Ethylene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-39,2023,Air,206-44-0,Emission,Fugitive Emissions,kg,108.045,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Fluoranthene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-40,2023,Air,86-73-7,Emission,Fugitive Emissions,kg,57.399,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Fluorene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-41,2023,Air,7647-01-0,Emission,Fugitive Emissions,tonnes,0.58231,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Hydrochloric acid,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-42,2023,Air,7783-06-4,Emission,Fugitive Emissions,tonnes,0.506,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Hydrogen sulphide,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-43,2023,Air,193-39-5,Emission,Fugitive Emissions,kg,12.6277,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,"Indeno[1,2,3-cd]pyrene",ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-44,2023,Air,67-63-0,Emission,Fugitive Emissions,tonnes,30.0,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Isopropyl alcohol,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-45,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,0.35184,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-46,2023,Air,NA - 09,Emission,Fugitive Emissions,tonnes,0.01181,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-47,2023,Air,NA - 10,Emission,Fugitive Emissions,tonnes,0.01566466,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Mercury (and its compounds),ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-48,2023,Air,91-20-3,Emission,Fugitive Emissions,tonnes,0.191,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Naphthalene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-49,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.00118,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-50,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,0.349,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrogen oxides (expressed as nitrogen dioxide),ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
npri-1070-2023-51,2023,Air,85-01-8,Emission,Fugitive Emissions,kg,13.5056,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Phenanthrene,ON-MAIN-eab8c362,,,,,,Ore processed,1,ore
