env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_tonnes_main,value_tonnes_group,value_tonnes_match,value_normalized,normalization_key,unit_normalized,facility_name,province,facility_type,mining_processing_type,commodities,substance_name
npri-1520-2023-2,2023,Air,208-96-8,Emission,Stack Emissions,kg,28.695351,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Acenaphthylene
npri-1520-2023-3,2023,Air,120-12-7,Emission,Stack Emissions,kg,11.22162,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Anthracene
npri-1520-2023-4,2023,Air,NA - 02,Emission,Stack Emissions,kg,1.57056,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Arsenic (and its compounds)
npri-1520-2023-5,2023,Air,NA - 03,Emission,Stack Emissions,kg,1.04424,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Cadmium (and its compounds)
npri-1520-2023-6,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,58.821096,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Carbon monoxide
npri-1520-2023-7,2023,Air,NA - 05,Emission,Stack Emissions,kg,1.647881,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Cobalt (and its compounds)
npri-1520-2023-8,2023,Air,NA - D/F,Emission,Stack Emissions,g TEQ,0.352554,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,g TEQ/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Dioxins and furans - total
npri-1520-2023-9,2023,Air,206-44-0,Emission,Stack Emissions,kg,7.224203,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Fluoranthene
npri-1520-2023-10,2023,Air,86-73-7,Emission,Stack Emissions,kg,9.151649,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Fluorene
npri-1520-2023-11,2023,Air,118-74-1,Emission,Stack Emissions,grams,66.369663,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,grams/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Hexachlorobenzene
npri-1520-2023-12,2023,Air,NA - 08,Emission,Stack Emissions,kg,3.432688,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Lead (and its compounds)
npri-1520-2023-13,2023,Air,NA - 10,Emission,Stack Emissions,tonnes,0.013602537,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Mercury (and its compounds)
npri-1520-2023-14,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,150.744122,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Nitrogen oxides (expressed as nitrogen dioxide)
npri-1520-2023-15,2023,Air,85-01-8,Emission,Stack Emissions,kg,19.993532,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Phenanthrene
npri-1520-2023-16,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,21.234848,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,PM10 - Particulate Matter <= 10 Micrometers
npri-1520-2023-17,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,20.730811,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-1520-2023-18,2023,Air,129-00-0,Emission,Stack Emissions,kg,8.656695,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Pyrene
npri-1520-2023-19,2023,Air,91-22-5,Emission,Stack Emissions,kg,6.594147,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Quinoline
npri-1520-2023-20,2023,Air,7446-09-5,Emission,Stack Emissions,tonnes,29.323874,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Sulphur dioxide
npri-1520-2023-21,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,27.282669,,ON-MAIN-fc6f1a44,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Ivaco Rolling Mills,Ontario,manufacturing,Electric arc furnace,Steel,Total particulate matter
npri-2038-2023-1,2023,Air,120-12-7,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Anthracene
npri-2038-2023-2,2023,Air,56-55-3,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Benz[a]anthracene
npri-2038-2023-3,2023,Air,50-32-8,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Benzo[a]pyrene
npri-2038-2023-4,2023,Air,205-99-2,Emission,Stack Emissions,kg,0.098,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Benzo[b]fluoranthene
npri-2038-2023-5,2023,Air,192-97-2,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Benzo[e]pyrene
npri-2038-2023-6,2023,Air,191-24-2,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Benzo[ghi]perylene
npri-2038-2023-7,2023,Air,205-82-3,Emission,Stack Emissions,kg,0.098,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Benzo[j]fluoranthene
npri-2038-2023-8,2023,Air,207-08-9,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Benzo[k]fluoranthene
npri-2038-2023-9,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,33750.7,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Carbon monoxide
npri-2038-2023-10,2023,Air,463-58-1,Emission,Stack Emissions,tonnes,215.88,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Carbonyl sulphide
npri-2038-2023-11,2023,Air,218-01-9,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Chrysene
npri-2038-2023-12,2023,Air,53-70-3,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),"Dibenz[a,h]anthracene"
npri-2038-2023-13,2023,Air,206-44-0,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Fluoranthene
npri-2038-2023-14,2023,Air,86-73-7,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Fluorene
npri-2038-2023-15,2023,Air,7664-39-3,Emission,Stack Emissions,tonnes,6.8,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Hydrogen fluoride
npri-2038-2023-16,2023,Air,193-39-5,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),"Indeno[1,2,3-cd]pyrene"
npri-2038-2023-17,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,31.198,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Nitrogen oxides (expressed as nitrogen dioxide)
npri-2038-2023-18,2023,Air,85-01-8,Emission,Stack Emissions,kg,0.203,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Phenanthrene
npri-2038-2023-19,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,41.215,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),PM10 - Particulate Matter <= 10 Micrometers
npri-2038-2023-20,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,35.637,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-2038-2023-21,2023,Air,129-00-0,Emission,Stack Emissions,kg,0.301,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Pyrene
npri-2038-2023-22,2023,Air,7446-09-5,Emission,Stack Emissions,tonnes,4383.489,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Sulphur dioxide
npri-2038-2023-23,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,56.743,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Total particulate matter
npri-2038-2023-24,2023,Air,NA - M14,Emission,Stack Emissions,tonnes,123.31,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Total reduced sulphur (expressed as hydrogen sulphide)
npri-2038-2023-25,2023,Air,NA - M16,Emission,Stack Emissions,tonnes,32.738,,QC-MAIN-52c01ae4,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Baie-Comeau,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Volatile Organic Compounds (Total)
npri-4197-2023-1,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,2.905,,ON-MAIN-6bd6cc80,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Kingston Operation,Ontario,manufacturing,,,PM10 - Particulate Matter <= 10 Micrometers
npri-4197-2023-2,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,0.627,,ON-MAIN-6bd6cc80,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Kingston Operation,Ontario,manufacturing,,,PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-3060-2023-1,2023,Air,120-12-7,Emission,Stack Emissions,kg,0.397,,QC-MAIN-c0e3a48b,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,243851.812,,243851.812,1.628037933136212e-06,main_id,kg/t,Laterrière,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Anthracene
npri-3062-2023-1,2023,Air,120-12-7,Emission,Stack Emissions,kg,168.022,,QC-MAIN-01c1e81f,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,229000.0,,229000.0,0.0007337205240174672,main_id,kg/t,Grande-Baie,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Anthracene
npri-3406-2023-1,2023,Air,120-12-7,Emission,Stack Emissions,kg,29.373,,QC-MAIN-c1c7eb99,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,172039.452,,172039.452,0.0001707340941774216,main_id,kg/t,Arvida,Quebec,manufacturing,Smelter,"Aluminum (pure or alloyed), alumina, aluminum chemicals, composites",Anthracene
npri-5510-2023-1,2023,Air,120-12-7,Emission,Stack Emissions,kg,39.2,,QC-MAIN-3aa117d8,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,484000.0,,484000.0,8.099173553719009e-05,main_id,kg/t,Alma,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Anthracene
npri-27853-2023-1,2023,Air,120-12-7,Emission,Stack Emissions,kg,0.411,,QC-MAIN-c1c7eb99,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,172039.452,,172039.452,2.38898691679162e-06,main_id,kg/t,Arvida,Quebec,manufacturing,Smelter,"Aluminum (pure or alloyed), alumina, aluminum chemicals, composites",Anthracene
npri-3060-2023-2,2023,Air,56-55-3,Emission,Stack Emissions,kg,0.2,,QC-MAIN-c0e3a48b,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,243851.812,,243851.812,8.201702433935574e-07,main_id,kg/t,Laterrière,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Benz[a]anthracene
npri-3062-2023-2,2023,Air,56-55-3,Emission,Stack Emissions,kg,0.555,,QC-MAIN-01c1e81f,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,229000.0,,229000.0,2.423580786026201e-06,main_id,kg/t,Grande-Baie,Quebec,manufacturing,Smelter,Aluminum (pure or alloyed),Benz[a]anthracene
npri-3406-2023-2,2023,Air,56-55-3,Emission,Stack Emissions,kg,8.569,,QC-MAIN-c1c7eb99,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,172039.452,,172039.452,4.980834279802286e-05,main_id,kg/t,Arvida,Quebec,manufacturing,Smelter,"Aluminum (pure or alloyed), alumina, aluminum chemicals, composites",Benz[a]anthracene
