env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,site_id
GHG-11375-2023-9,2023,Air,NA - GHG,Emission,Total,tonnes,21634.757,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7607a50e
GHG-11382-2023-13,2023,Air,NA - GHG,Emission,Total,tonnes,134260.136,,QC-MAIN-5ce331b8,,CMP-d87d1101,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-5ce331b8
GHG-11496-2023-13,2023,Air,NA - GHG,Emission,Total,tonnes,124993.859,,ON-MAIN-0aadf28f,,CMP-d94be190,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-0aadf28f
GHG-11723-2023-13,2023,Air,NA - GHG,Emission,Total,tonnes,13659.81217,,ON-MAIN-2e13aaa0,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-2e13aaa0
GHG-11736-2023-17,2023,Air,NA - GHG,Emission,Total,tonnes,27247.6543,,QC-MAIN-dc1a16f9,,CMP-9f967ad1,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-dc1a16f9
GHG-11765-2023-9,2023,Air,NA - GHG,Emission,Total,tonnes,15596.02465,,ON-MAIN-4c35e094,,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-4c35e094
GHG-11770-2023-9,2023,Air,NA - GHG,Emission,Total,tonnes,14214.106,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c0660aec
GHG-11794-2023-13,2023,Air,NA - GHG,Emission,Total,tonnes,45467.19299,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e51eda66
GHG-11804-2023-13,2023,Air,NA - GHG,Emission,Total,tonnes,37245.562,,QC-MAIN-6dc537e6,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-6dc537e6
GHG-11894-2023-13,2023,Air,NA - GHG,Emission,Total,tonnes,70401.57769,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-599152a0
GHG-11951-2023-17,2023,Air,NA - GHG,Emission,Total,tonnes,26796.34597,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7f050560
GHG-12304-2023-13,2023,Air,NA - GHG,Emission,Total,tonnes,12403.638,,ON-MAIN-cb85213a,,CMP-3d2c4955,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-cb85213a
GHG-12459-2023-9,2023,Air,NA - GHG,Emission,Total,tonnes,53743.4351,,YT-MAIN-e05ed9fe,,CMP-661b40f2,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,YT-MAIN-e05ed9fe
GHG-12553-2023-9,2023,Air,NA - GHG,Emission,Total,tonnes,95697.6225,,BC-MAIN-8eb8be0d,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-8eb8be0d
ENV-44857446-2023-1,2023,Air,NA - GHG,Emission,,tonnes,7271.0,scope1,YT-MAIN-44857446,,CMP-7e360a1f,HeclaMiningCompany_SR_2023,YT-MAIN-44857446
ENV-9de9bb0d-2023-6,2023,Air,NA - GHG,Emission,,tonnes,4109.0,scope1,QC-MAIN-9de9bb0d,,CMP-3d2c4955,WesdomeGoldMinesLtd_2023-ESG-Data-Tables,QC-MAIN-9de9bb0d
ENV-f9e41c2a-2023-2,2023,Air,NA - GHG,Emission,,tonnes,18188.0,scope1,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,QC-MAIN-f9e41c2a
ENV-ed23117f-2023-2,2023,Air,NA - GHG,Emission,,tonnes,72492.0,scope1,BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,BC-MAIN-ed23117f
ENV-aa76f6f2-2023-1,2023,Air,NA - GHG,Emission,,tonnes,15908.3,scope1,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_2023-New-Gold-ESG-Data-Factbook,BC-MAIN-aa76f6f2
,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,10.508047,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.952699,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,10024-97-2,Emission,Waste,tonnes,0.038796,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,130092.212,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,119625.2855,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,124-38-9,Emission,Waste,tonnes,0.0,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,3.649348,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,3.254608,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,74-82-8,Emission,Waste,tonnes,0.646606,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,831.4358,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,132979.0262,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,119968.8798,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,NA - GHG,Emission,Total,tonnes,253807.7277,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,NA - GHG,Emission,Waste,tonnes,28.385908,Aggregated value from multiple facilities,,GRP-0a2c0d69,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-0a2c0d69
,2023,Air,NA - GHG,Emission,,tonnes,57797.1544138831,Aggregated value from multiple facilities,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_Newmont-2023-Performance-Data-Tables-V4-locked,GRP-0d911886
,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,107.3745,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,8.391300000000001,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,156627.502,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,259955.674,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,680671.298,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,14.6472,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,12.6839,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,156627.502,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,288820.0381,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,683250.1417,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,NA - GHG,Emission,Total,tonnes,1128697.6818000001,Aggregated value from multiple facilities,,GRP-1402249f,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-1402249f
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.12192800000000001,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-147b3123
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.362554,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-147b3123
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,16372.569,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-147b3123
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,21415.916,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-147b3123
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,0.446036,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-147b3123
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.406705,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-147b3123
,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,16417.368928,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-147b3123
,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,21523.38055,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-147b3123
,2023,Air,NA - GHG,Emission,Total,tonnes,37940.74948,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-147b3123
,2023,Air,NA - GHG,Emission,,tonnes,35617.369225595,Aggregated value from multiple facilities,,GRP-147b3123,CMP-48a36546,PanAmericanSilverCorp_PAS-2023-Sustainability-Performance-Data-Book,GRP-147b3123
,2023,Air,NA - GHG,Emission,,tonnes,14002.0,Aggregated value from multiple facilities,,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,GRP-14bfbb82
,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.0696,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,3.5105000000000004,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,10024-97-2,Emission,Waste,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,10024-97-2,Emission,Wastewater,tonnes,0.0015,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,2296.2560000000003,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,6369.073,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,50050.0873,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,124-38-9,Emission,Waste,tonnes,116.3,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,124-38-9,Emission,Wastewater,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,2.5475,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.8048,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,74-82-8,Emission,Waste,tonnes,49.84,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,74-82-8,Emission,Wastewater,tonnes,3.2272,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,2296.2560000000003,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,6458.847,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,51002.904200000004,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,NA - GHG,Emission,Total,tonnes,61360.5863,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,NA - GHG,Emission,Waste,tonnes,1511.8200000000002,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
